numStations=3
Station 0:Luca: (43.109762, -77.410156)
Station 1:Connor: (40.73902,-73.14815)
Station 2:Anthony: (39.7744, -76.679444)
numEvents=3
Access Number: 0            Sta # 0 Nom         Lower           Upper       Sta # 1 Nom         Lower           Upper       Sta # 2 Nom         Lower           Upper       
2020-03-23T06:44:01.369     437.14454526     437.14453228    437.14455828   437.14689520     437.14687128    437.14691918   437.14354630     437.14353159    437.14356108
2020-03-23T06:44:01.869     437.14452364     437.14451072    437.14453660   437.14685536     437.14683153    437.14687924   437.14352183     437.14350723    437.14353649
2020-03-23T06:44:02.369     437.14450213     437.14448927    437.14451503   437.14681568     437.14679195    437.14683947   437.14349754     437.14348305    437.14351209
2020-03-23T06:44:02.869     437.14448072     437.14446793    437.14449356   437.14677616     437.14675253    437.14679985   437.14347343     437.14345906    437.14348787
2020-03-23T06:44:03.369     437.14445942     437.14444669    437.14447219   437.14673681     437.14671327    437.14676040   437.14344952     437.14343525    437.14346384
2020-03-23T06:44:03.869     437.14443823     437.14442556    437.14445093   437.14669761     437.14667417    437.14672111   437.14342578     437.14341163    437.14344000
2020-03-23T06:44:04.369     437.14441713     437.14440453    437.14442978   437.14665858     437.14663524    437.14668198   437.14340223     437.14338819    437.14341634
2020-03-23T06:44:04.869     437.14439614     437.14438360    437.14440872   437.14661971     437.14659647    437.14664301   437.14337887     437.14336493    437.14339286
2020-03-23T06:44:05.369     437.14437526     437.14436277    437.14438778   437.14658101     437.14655787    437.14660421   437.14335568     437.14334185    437.14336957
2020-03-23T06:44:05.869     437.14435447     437.14434205    437.14436693   437.14654247     437.14651943    437.14656557   437.14333267     437.14331895    437.14334645
2020-03-23T06:44:06.369     437.14433379     437.14432143    437.14434619   437.14650410     437.14648116    437.14652710   437.14330984     437.14329623    437.14332352
2020-03-23T06:44:06.869     437.14431322     437.14430092    437.14432555   437.14646590     437.14644306    437.14648880   437.14328719     437.14327368    437.14330076
2020-03-23T06:44:07.369     437.14429274     437.14428050    437.14430501   437.14642787     437.14640513    437.14645067   437.14326471     437.14325131    437.14327818
2020-03-23T06:44:07.869     437.14427237     437.14426019    437.14428458   437.14639000     437.14636737    437.14641270   437.14324241     437.14322911    437.14325577
2020-03-23T06:44:08.369     437.14425210     437.14423998    437.14426425   437.14635231     437.14632978    437.14637491   437.14322028     437.14320709    437.14323354
2020-03-23T06:44:08.869     437.14423193     437.14421987    437.14424402   437.14631479     437.14629236    437.14633728   437.14319833     437.14318524    437.14321148
2020-03-23T06:44:09.369     437.14421186     437.14419986    437.14422389   437.14627744     437.14625511    437.14629983   437.14317654     437.14316356    437.14318959
2020-03-23T06:44:09.869     437.14419189     437.14417996    437.14420386   437.14624026     437.14621804    437.14626255   437.14315493     437.14314204    437.14316788
2020-03-23T06:44:10.369     437.14417202     437.14416015    437.14418393   437.14620326     437.14618114    437.14622544   437.14313348     437.14312070    437.14314633
2020-03-23T06:44:10.869     437.14415225     437.14414044    437.14416410   437.14616643     437.14614441    437.14618851   437.14311221     437.14309952    437.14312495
2020-03-23T06:44:11.369     437.14413259     437.14412083    437.14414437   437.14612977     437.14610786    437.14615175   437.14309109     437.14307850    437.14310374
2020-03-23T06:44:11.869     437.14411302     437.14410132    437.14412475   437.14609329     437.14607149    437.14611516   437.14307015     437.14305766    437.14308269
2020-03-23T06:44:12.369     437.14409355     437.14408191    437.14410522   437.14605699     437.14603529    437.14607875   437.14304936     437.14303697    437.14306181
2020-03-23T06:44:12.869     437.14407418     437.14406260    437.14408579   437.14602086     437.14599927    437.14604251   437.14302874     437.14301645    437.14304109
2020-03-23T06:44:13.369     437.14405491     437.14404339    437.14406646   437.14598491     437.14596342    437.14600646   437.14300828     437.14299608    437.14302054
2020-03-23T06:44:13.869     437.14403573     437.14402428    437.14404723   437.14594913     437.14592775    437.14597057   437.14298798     437.14297588    437.14300014
2020-03-23T06:44:14.369     437.14401666     437.14400526    437.14402809   437.14591353     437.14589226    437.14593487   437.14296784     437.14295583    437.14297991
2020-03-23T06:44:14.869     437.14399768     437.14398634    437.14400906   437.14587811     437.14585694    437.14589934   437.14294786     437.14293595    437.14295983
2020-03-23T06:44:15.369     437.14397880     437.14396752    437.14399012   437.14584287     437.14582181    437.14586399   437.14292804     437.14291621    437.14293991
2020-03-23T06:44:15.869     437.14396002     437.14394879    437.14397127   437.14580780     437.14578685    437.14582882   437.14290837     437.14289664    437.14292015
2020-03-23T06:44:16.369     437.14394133     437.14393016    437.14395253   437.14577292     437.14575207    437.14579383   437.14288885     437.14287721    437.14290054
2020-03-23T06:44:16.869     437.14392274     437.14391163    437.14393388   437.14573821     437.14571747    437.14575901   437.14286949     437.14285794    437.14288109
2020-03-23T06:44:17.369     437.14390424     437.14389319    437.14391533   437.14570368     437.14568305    437.14572438   437.14285028     437.14283882    437.14286179
2020-03-23T06:44:17.869     437.14388584     437.14387485    437.14389687   437.14566934     437.14564881    437.14568992   437.14283122     437.14281985    437.14284264
2020-03-23T06:44:18.369     437.14386753     437.14385660    437.14387851   437.14563517     437.14561475    437.14565565   437.14281231     437.14280103    437.14282364
2020-03-23T06:44:18.869     437.14384932     437.14383844    437.14386024   437.14560118     437.14558087    437.14562155   437.14279355     437.14278236    437.14280479
2020-03-23T06:44:19.369     437.14383121     437.14382038    437.14384207   437.14556737     437.14554717    437.14558763   437.14277493     437.14276384    437.14278608
2020-03-23T06:44:19.869     437.14381319     437.14380242    437.14382399   437.14553374     437.14551365    437.14555390   437.14275647     437.14274546    437.14276753
2020-03-23T06:44:20.369     437.14379526     437.14378454    437.14380600   437.14550029     437.14548031    437.14552034   437.14273814     437.14272722    437.14274912
2020-03-23T06:44:20.869     437.14377742     437.14376677    437.14378811   437.14546703     437.14544715    437.14548697   437.14271997     437.14270913    437.14273086
2020-03-23T06:44:21.369     437.14375968     437.14374908    437.14377031   437.14543394     437.14541417    437.14545377   437.14270193     437.14269118    437.14271273
2020-03-23T06:44:21.869     437.14374203     437.14373148    437.14375261   437.14540103     437.14538137    437.14542075   437.14268404     437.14267337    437.14269476
2020-03-23T06:44:22.369     437.14372447     437.14371398    437.14373500   437.14536830     437.14534875    437.14538792   437.14266628     437.14265570    437.14267692
2020-03-23T06:44:22.869     437.14370701     437.14369657    437.14371747   437.14533576     437.14531631    437.14535526   437.14264867     437.14263817    437.14265922
2020-03-23T06:44:23.369     437.14368963     437.14367925    437.14370005   437.14530339     437.14528405    437.14532279   437.14263120     437.14262078    437.14264166
2020-03-23T06:44:23.869     437.14367235     437.14366202    437.14368271   437.14527120     437.14525198    437.14529049   437.14261386     437.14260352    437.14262425
2020-03-23T06:44:24.369     437.14365516     437.14364488    437.14366546   437.14523919     437.14522008    437.14525838   437.14259666     437.14258640    437.14260696
2020-03-23T06:44:24.869     437.14363805     437.14362783    437.14364830   437.14520737     437.14518836    437.14522644   437.14257959     437.14256942    437.14258982
2020-03-23T06:44:25.369     437.14362104     437.14361088    437.14363124   437.14517572     437.14515682    437.14519469   437.14256266     437.14255257    437.14257280
2020-03-23T06:44:25.869     437.14360412     437.14359401    437.14361426   437.14514425     437.14512546    437.14516311   437.14254586     437.14253585    437.14255593
2020-03-23T06:44:26.369     437.14358728     437.14357723    437.14359737   437.14511296     437.14509427    437.14513171   437.14252920     437.14251926    437.14253918
2020-03-23T06:44:26.869     437.14357054     437.14356053    437.14358057   437.14508185     437.14506327    437.14510050   437.14251266     437.14250280    437.14252257
2020-03-23T06:44:27.369     437.14355388     437.14354393    437.14356386   437.14505092     437.14503245    437.14506946   437.14249625     437.14248647    437.14250608
2020-03-23T06:44:27.869     437.14353731     437.14352741    437.14354724   437.14502017     437.14500180    437.14503860   437.14247998     437.14247027    437.14248973
2020-03-23T06:44:28.369     437.14352083     437.14351099    437.14353071   437.14498960     437.14497134    437.14500792   437.14246383     437.14245420    437.14247350
2020-03-23T06:44:28.869     437.14350444     437.14349464    437.14351426   437.14495920     437.14494105    437.14497742   437.14244780     437.14243825    437.14245740
2020-03-23T06:44:29.369     437.14348813     437.14347839    437.14349791   437.14492898     437.14491094    437.14494709   437.14243191     437.14242243    437.14244143
2020-03-23T06:44:29.869     437.14347191     437.14346222    437.14348163   437.14489894     437.14488100    437.14491694   437.14241613     437.14240673    437.14242558
2020-03-23T06:44:30.369     437.14345578     437.14344614    437.14346545   437.14486908     437.14485125    437.14488697   437.14240049     437.14239116    437.14240986
2020-03-23T06:44:30.869     437.14343973     437.14343014    437.14344935   437.14483939     437.14482166    437.14485718   437.14238496     437.14237570    437.14239426
2020-03-23T06:44:31.369     437.14342377     437.14341423    437.14343333   437.14480988     437.14479226    437.14482757   437.14236956     437.14236037    437.14237878
2020-03-23T06:44:31.869     437.14340789     437.14339840    437.14341740   437.14478055     437.14476303    437.14479813   437.14235427     437.14234516    437.14236343
2020-03-23T06:44:32.369     437.14339209     437.14338266    437.14340156   437.14475139     437.14473398    437.14476886   437.14233911     437.14233007    437.14234819
2020-03-23T06:44:32.869     437.14337639     437.14336700    437.14338580   437.14472241     437.14470510    437.14473978   437.14232406     437.14231509    437.14233308
2020-03-23T06:44:33.369     437.14336076     437.14335142    437.14337013   437.14469360     437.14467640    437.14471086   437.14230914     437.14230023    437.14231808
