2.421	166.706	2978408.582	6.396	166.646	2603878.935	1.793	161.609	3043279.872	28.1
2.428	166.707	2977735.698	6.404	166.647	2603209.375	1.8	161.609	3042606.201	28.2
2.434	166.708	2977062.818	6.411	166.647	2602539.825	1.806	161.608	3041932.533	28.3
2.441	166.708	2976389.941	6.419	166.648	2601870.285	1.813	161.608	3041258.867	28.4
2.448	166.709	2975717.068	6.427	166.649	2601200.756	1.819	161.608	3040585.205	28.5
2.454	166.71	2975044.198	6.435	166.649	2600531.238	1.826	161.607	3039911.545	28.6
2.461	166.71	2974371.333	6.442	166.65	2599861.73	1.832	161.607	3039237.888	28.7
2.468	166.711	2973698.471	6.45	166.65	2599192.232	1.838	161.607	3038564.233	28.8
2.474	166.712	2973025.612	6.458	166.651	2598522.745	1.845	161.607	3037890.581	28.9
2.481	166.712	2972352.758	6.466	166.652	2597853.269	1.851	161.606	3037216.933	29
2.487	166.713	2971679.907	6.473	166.652	2597183.803	1.858	161.606	3036543.286	29.1
2.494	166.714	2971007.06	6.481	166.653	2596514.348	1.864	161.606	3035869.643	29.2
2.501	166.714	2970334.216	6.489	166.653	2595844.903	1.871	161.605	3035196.003	29.3
2.507	166.715	2969661.377	6.497	166.654	2595175.469	1.877	161.605	3034522.365	29.4
2.514	166.716	2968988.541	6.504	166.654	2594506.046	1.884	161.605	3033848.73	29.5
2.521	166.716	2968315.709	6.512	166.655	2593836.633	1.89	161.604	3033175.098	29.6
2.527	166.717	2967642.881	6.52	166.656	2593167.231	1.897	161.604	3032501.469	29.7
2.534	166.718	2966970.056	6.528	166.656	2592497.84	1.903	161.604	3031827.843	29.8
2.541	166.718	2966297.236	6.536	166.657	2591828.459	1.91	161.603	3031154.219	29.9
2.547	166.719	2965624.419	6.543	166.657	2591159.089	1.916	161.603	3030480.599	30
2.554	166.72	2964951.606	6.551	166.658	2590489.73	1.923	161.603	3029806.981	30.1
2.561	166.72	2964278.796	6.559	166.659	2589820.381	1.929	161.602	3029133.366	30.2
2.567	166.721	2963605.991	6.567	166.659	2589151.043	1.936	161.602	3028459.755	30.3
2.574	166.721	2962933.19	6.574	166.66	2588481.716	1.942	161.602	3027786.146	30.4
